1580114663392	1580114663391	-0.212	2.315	11.355	-0.253	0.084	-0.071	0.000000	0.000000
1580114663412	1580114663412	-0.324	1.833	11.686	-0.193	0.092	-0.030	0.000000	0.000000
1580114663431	1580114663430	-0.339	1.931	12.150	-0.061	0.120	0.000	0.000000	0.000000
1580114663451	1580114663450	-0.427	2.259	12.426	-0.046	0.123	-0.008	0.000000	0.000000
1580114663471	1580114663470	-0.468	2.679	12.447	-0.085	0.108	0.010	0.000000	0.000000
1580114663491	1580114663490	-0.533	3.062	12.503	-0.114	0.106	0.075	0.000000	0.000000
1580114663511	1580114663510	-0.638	2.882	12.577	-0.059	0.074	0.140	0.000000	0.000000
1580114663535	1580114663531	-0.609	2.648	12.462	0.080	0.066	0.186	0.000000	0.000000
1580114663552	1580114663550	-0.487	2.686	12.500	0.109	0.074	0.209	0.000000	0.000000
1580114663571	1580114663569	-0.386	2.494	12.778	-0.045	0.081	0.199	0.000000	0.000000
1580114663591	1580114663589	-0.324	2.221	13.121	-0.076	0.096	0.166	0.000000	0.000000
1580114663614	1580114663612	-0.279	2.312	13.530	0.009	0.110	0.142	0.000000	0.000000
1580114663630	1580114663629	-0.101	2.482	13.748	-0.009	0.086	0.127	0.000000	0.000000
1580114663650	1580114663649	0.083	2.516	13.913	-0.091	0.066	0.099	0.000000	0.000000
1580114663671	1580114663670	0.186	2.410	14.100	-0.138	0.051	0.072	0.000000	0.000000
1580114663690	1580114663689	0.215	2.425	14.345	-0.100	0.007	0.064	0.000000	0.000000
1580114663710	1580114663709	0.368	2.631	14.314	0.021	-0.063	0.052	0.000000	0.000000
1580114663736	1580114663730	0.646	2.964	13.861	0.187	-0.111	0.014	0.000000	0.000000
1580114663752	1580114663749	0.622	3.160	13.367	0.316	-0.105	-0.044	0.000000	0.000000
1580114663770	1580114663769	0.351	3.050	12.912	0.362	-0.092	-0.090	0.000000	0.000000
1580114663791	1580114663790	0.296	2.439	12.438	0.393	-0.096	-0.133	0.000000	0.000000
1580114663811	1580114663808	0.236	1.972	12.167	0.493	-0.069	-0.200	0.000000	0.000000
1580114663830	1580114663828	0.023	2.195	12.064	0.540	-0.066	-0.262	0.000000	0.000000
1580114663850	1580114663848	-0.077	2.396	11.655	0.483	-0.123	-0.312	0.000000	0.000000
1580114663870	1580114663868	-0.075	2.147	10.984	0.520	-0.175	-0.328	0.000000	0.000000
1580114663889	1580114663888	-0.135	2.245	10.557	0.664	-0.172	-0.311	0.000000	0.000000
1580114663909	1580114663908	-0.319	2.753	10.330	0.705	-0.169	-0.293	0.000000	0.000000
1580114663934	1580114663930	-0.418	3.038	9.860	0.699	-0.212	-0.273	0.000000	0.000000
1580114663950	1580114663948	-0.513	2.889	9.218	0.755	-0.240	-0.220	0.000000	0.000000
1580114663969	1580114663967	-0.597	2.616	8.677	0.793	-0.242	-0.174	0.000000	0.000000
1580114663989	1580114663987	-0.758	2.571	8.528	0.746	-0.222	-0.144	0.000000	0.000000
1580114664009	1580114664007	-0.923	2.456	8.361	0.666	-0.239	-0.116	0.000000	0.000000
1580114664029	1580114664027	-0.890	2.274	7.891	0.626	-0.296	-0.040	0.000000	0.000000
1580114664048	1580114664047	-0.856	2.006	7.185	0.567	-0.348	0.081	0.000000	0.000000
1580114664069	1580114664067	-0.597	1.862	6.629	0.410	-0.361	0.160	0.000000	0.000000
1580114664088	1580114664087	-0.111	2.154	6.710	0.176	-0.270	0.108	0.000000	0.000000
1580114664108	1580114664107	0.033	2.631	7.139	0.028	-0.125	-0.028	0.000000	0.000000
1580114664130	1580114664129	-0.142	3.107	7.316	0.144	-0.045	-0.091	0.000000	0.000000
