TimeStamp_SmartWatch_Acc,TimeStamp_SmartWatch_Gyro,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Total Entry Count,129
192246882,192246249,-8.628,-4.796,1.009,0.036,0.048,-0.018,,,192246939,192246306
192246960,192246555,0.563,0.024,-0.236,-8.461,-4.983,2.398,,,192247017,192246612
192246939,192246615,-8.360,-5.242,1.517,-0.174,-0.020,-0.085,,,192246996,192246672
192247382,192246632,-8.921,-7.047,1.320,-8.475,-5.184,2.675,,,192247439,192246689
192247403,192246672,-0.143,-0.045,0.026,-0.650,0.002,-0.062,,,192247460,192246729
192247421,192246670,-8.609,-4.523,2.833,-8.288,-5.668,2.738,,,192247478,192246727
192247442,192246710,-0.112,-0.066,0.015,-0.605,0.061,0.012,,,192247499,192246767
192247439,192246729,-8.485,-4.480,2.651,-8.308,-5.840,2.580,,,192247496,192246786
192247442,192246768,-0.112,-0.066,0.015,-0.990,0.072,0.103,,,192247499,192246825
192247439,192246785,-8.485,-4.480,2.651,-8.159,-5.160,2.249,,,192247496,192246842
192247439,192246788,-8.485,-4.480,2.651,-1.004,0.083,0.086,,,192247496,192246845
192247499,192247268,-0.179,-0.020,0.029,-0.973,-0.022,0.042,,,192247556,192247325
192247517,192247267,-8.561,-4.791,2.350,-8.030,-6.338,1.406,,,192247574,192247324
192247537,192247268,-0.025,-0.041,0.010,-0.973,-0.022,0.042,,,192247594,192247325
192247557,192247267,0.015,-0.021,0.023,-8.030,-6.338,1.406,,,192247614,192247324
192247576,192247268,-0.048,-0.017,0.019,-0.973,-0.022,0.042,,,192247633,192247325
192247595,192247442,-0.099,-0.022,0.019,-0.112,-0.066,0.015,,,192247652,192247499
192247633,192247825,-0.109,-0.022,0.034,0.081,0.017,0.024,,,192247690,192247882
192247651,192247804,-8.533,-4.863,2.651,-8.571,-4.787,2.632,,,192247708,192247861
192247670,192247825,-8.561,-4.734,2.661,0.081,0.017,0.024,,,192247727,192247882
192247709,192247804,-8.605,-4.949,2.556,-8.571,-4.787,2.632,,,192247766,192247861
192247804,192247825,-8.571,-4.787,2.632,0.081,0.017,0.024,,,192247861,192247882
192247804,192247862,-8.571,-4.787,2.632,-8.633,-4.720,2.537,,,192247861,192247919
192247825,192248095,0.081,0.017,0.024,0.029,-0.010,0.021,,,192247882,192248152
192247804,192247977,-8.571,-4.787,2.632,-8.581,-4.643,2.647,,,192247861,192248034
192247825,192248172,0.081,0.017,0.024,0.092,0.013,0.012,,,192247882,192248229
192247804,192248711,-8.571,-4.787,2.632,-0.025,0.002,0.001,,,192247861,192248768
192247825,192248748,0.081,0.017,0.024,-8.734,-4.547,2.718,,,192247882,192248805
192247804,192248748,-8.571,-4.787,2.632,-0.027,-0.004,-0.008,,,192247861,192248805
192248152,192248843,-8.585,-4.576,2.613,-8.743,-4.533,2.627,,,192248209,192248900
192248345,192248883,0.074,0.015,0.015,-0.037,-0.006,-0.004,,,192248402,192248940
192248459,192248922,-8.600,-4.633,2.843,0.019,0.000,-0.001,,,192248516,192248979
192248460,192248977,0.020,0.000,0.009,-8.600,-4.595,2.718,,,192248517,192249034
192248574,192249037,-8.667,-4.629,2.675,0.003,0.002,0.002,,,192248631,192249094
192248594,192249151,0.019,0.012,0.010,-8.561,-4.667,2.776,,,192248651,192249208
192248594,192249172,-8.609,-4.571,2.647,0.018,0.001,0.003,,,192248651,192249229
192248672,192249170,-0.007,0.018,-0.001,-8.648,-4.686,2.795,,,192248729,192249227
192248652,192249172,-8.672,-4.466,2.699,0.018,0.001,0.003,,,192248709,192249229
192248939,192249345,-8.652,-4.657,2.762,0.030,0.007,0.002,,,192248996,192249402
192248922,192249344,0.019,0.000,-0.001,-8.652,-4.571,2.709,,,192248979,192249401
192248939,192249345,-8.652,-4.657,2.762,0.030,0.007,0.002,,,192248996,192249402
192248922,192249344,0.019,0.000,-0.001,-8.652,-4.571,2.709,,,192248979,192249401
192248939,192249345,-8.652,-4.657,2.762,0.030,0.007,0.002,,,192248996,192249402
192249286,192249344,-8.695,-4.681,2.762,-8.652,-4.571,2.709,,,192249343,192249401
192249997,192249422,-8.432,-4.212,4.069,0.012,0.004,-0.003,,,192250054,192249479
