TimeStamp_SmartWatch_Acc,TimeStamp_SmartWatch_Gyro,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Total Entry Count,486
193630189,193630208,-0.014,-0.338,9.743,0.001,-0.001,-0.002,,,193630227,193630246
193630227,193630690,0.096,-0.018,10.068,0.001,-0.005,0.000,,,193630265,193630728
193630227,193630689,0.003,0.001,0.000,0.062,-0.310,9.791,,,193630265,193630727
193630246,193630690,0.019,-0.295,9.815,0.001,-0.005,0.000,,,193630284,193630728
193630247,193630746,0.001,0.002,0.000,0.033,-0.334,9.748,,,193630285,193630784
193630266,193630748,0.033,-0.295,9.839,-0.000,0.002,0.000,,,193630304,193630786
193630305,193630766,0.001,-0.004,0.000,0.019,-0.295,9.767,,,193630343,193630804
193630324,193630786,0.043,-0.295,9.748,0.001,-0.002,0.001,,,193630362,193630824
193630344,193630805,-0.002,-0.003,0.000,-0.010,-0.276,9.839,,,193630382,193630843
193630324,193630805,0.043,-0.295,9.748,0.007,0.003,0.001,,,193630362,193630843
193630383,193630843,-0.004,-0.001,0.001,0.053,-0.305,9.728,,,193630421,193630881
193630324,193630844,0.043,-0.295,9.748,-0.002,0.002,0.000,,,193630362,193630882
193630421,193630862,-0.000,-0.001,0.000,0.005,-0.291,9.728,,,193630459,193630900
193630324,193630882,0.043,-0.295,9.748,0.001,-0.001,0.000,,,193630362,193630920
193630651,193631151,0.023,0.010,0.003,0.002,0.002,0.001,,,193630689,193631189
193630689,193631170,0.062,-0.310,9.791,-0.005,-0.262,9.771,,,193630727,193631208
193631131,193631190,0.024,-0.314,9.724,-0.008,0.001,0.000,,,193631169,193631228
193631208,193631208,0.033,-0.300,9.752,0.005,-0.001,-0.001,,,193631246,193631246
193631266,193631286,0.062,-0.319,9.728,-0.005,0.001,0.000,,,193631304,193631324
193631266,193631324,-0.002,0.001,0.001,0.048,-0.310,9.776,,,193631304,193631362
193631285,193631325,0.005,-0.305,9.762,0.001,-0.001,0.000,,,193631323,193631363
193631881,193631344,0.014,-0.314,9.776,0.043,-0.291,9.738,,,193631919,193631382
193631900,193631344,-0.005,-0.329,9.781,0.007,-0.001,-0.001,,,193631938,193631382
193631920,193631363,0.014,-0.358,9.738,0.014,-0.319,9.752,,,193631958,193631401
193631939,193631383,0.053,-0.286,9.762,0.003,0.001,-0.001,,,193631977,193631421
193631939,193631402,0.053,-0.286,9.762,0.005,-0.267,9.733,,,193631977,193631440
193631939,193631420,0.053,-0.286,9.762,-0.002,0.002,0.000,,,193631977,193631458
193631959,193631440,-0.002,-0.002,0.001,0.009,-0.257,9.767,,,193631997,193631478
193631997,193631440,0.001,0.001,0.000,-0.002,-0.001,-0.001,,,193632035,193631478
193631997,193631459,0.001,0.001,0.000,0.057,-0.291,9.800,,,193632035,193631497
193632016,193631479,-0.000,-0.001,0.001,0.007,0.002,-0.001,,,193632054,193631517
193632016,193631497,-0.000,-0.001,0.001,0.033,-0.300,9.743,,,193632054,193631535
193632016,193631497,-0.000,-0.001,0.001,0.003,-0.002,0.000,,,193632054,193631535
193632036,193631554,-0.003,0.001,0.000,0.033,-0.314,9.752,,,193632074,193631592
193632054,193631555,0.001,0.002,0.001,0.001,-0.001,-0.001,,,193632092,193631593
193632073,193631593,-0.000,-0.329,9.767,0.009,-0.276,9.771,,,193632111,193631631
193632073,193631594,-0.000,-0.329,9.767,0.002,-0.001,0.000,,,193632111,193631632
193632093,193631613,-0.010,-0.233,9.781,0.043,-0.334,9.791,,,193632131,193631651
193632093,193631613,-0.010,-0.233,9.781,0.001,0.001,0.001,,,193632131,193631651
193632112,193631632,-0.005,-0.343,9.824,0.024,-0.338,9.748,,,193632150,193631670
193632150,193631632,0.024,-0.276,9.767,0.024,-0.338,9.748,,,193632188,193631670
193632169,193631633,-0.034,-0.334,9.776,0.002,-0.001,0.000,,,193632207,193631671
193632151,193631633,0.006,0.002,-0.001,0.002,-0.001,0.000,,,193632189,193631671
193632169,193631633,-0.034,-0.334,9.776,0.002,-0.001,0.000,,,193632207,193631671
193632151,193631633,0.006,0.002,-0.001,0.002,-0.001,0.000,,,193632189,193631671
193632169,193631652,-0.034,-0.334,9.776,0.001,-0.002,-0.001,,,193632207,193631690
193632151,193631670,0.006,0.002,-0.001,0.001,-0.002,-0.001,,,193632189,193631708
193632169,193631690,-0.034,-0.334,9.776,-0.002,0.001,-0.001,,,193632207,193631728
193632151,193631709,0.006,0.002,-0.001,0.008,-0.001,-0.001,,,193632189,193631747
