TimeStamp_SmartWatch_Acc,TimeStamp_SmartWatch_Gyro,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Total Entry Count,378
203024449,203024603,0.067,-3.853,9.092,-0.073,0.012,0.006,,,203024489,203024643
203024450,203024603,0.020,0.003,0.000,-0.000,-3.657,9.101,,,203024490,203024643
203024449,203024603,0.067,-3.853,9.092,-0.073,0.012,0.006,,,203024489,203024643
203024450,203024603,0.020,0.003,0.000,-0.000,-3.657,9.101,,,203024490,203024643
203024526,203024603,-0.014,-3.700,9.092,-0.073,0.012,0.006,,,203024566,203024643
203024565,203024698,-0.025,-0.002,-0.001,-0.029,-3.901,9.235,,,203024605,203024738
203024526,203024719,-0.014,-3.700,9.092,-0.060,0.003,-0.007,,,203024566,203024759
203024565,203024719,-0.025,-0.002,-0.001,-0.053,-3.915,9.216,,,203024605,203024759
203024583,203024738,0.005,-3.829,9.149,-0.043,-0.000,-0.003,,,203024623,203024778
203024603,203024738,-0.073,0.012,0.006,-0.000,-3.886,9.115,,,203024643,203024778
203024603,203024757,-0.000,-3.657,9.101,-0.008,-0.005,0.002,,,203024643,203024797
203024891,203024757,0.009,-3.977,9.130,0.033,-4.049,9.096,,,203024931,203024797
203024891,203024795,-0.008,-0.002,0.002,-0.031,0.001,-0.005,,,203024931,203024835
203024949,203024795,-0.005,-3.915,9.096,-0.038,-3.791,9.139,,,203024989,203024835
203024911,203024815,-0.008,-0.000,-0.001,-0.095,0.007,-0.005,,,203024951,203024855
203024949,203024815,-0.005,-3.915,9.096,-0.072,-3.977,9.144,,,203024989,203024855
203024911,203024834,-0.008,-0.000,-0.001,-0.082,0.007,-0.003,,,203024951,203024874
203024949,203024834,-0.005,-3.915,9.096,-0.014,-4.001,9.034,,,203024989,203024874
203024911,203024853,-0.008,-0.000,-0.001,-0.040,0.004,-0.002,,,203024951,203024893
203024949,203024872,-0.005,-3.915,9.096,-0.048,-4.049,9.058,,,203024989,203024912
203024911,203024891,-0.008,-0.000,-0.001,-0.008,-0.002,0.002,,,203024951,203024931
203024968,203026620,-0.067,-3.901,9.106,-0.013,-0.004,0.000,,,203025008,203026660
203024949,203026620,-0.004,-0.000,0.000,-0.024,-4.203,9.082,,,203024989,203026660
203024968,203026658,-0.067,-3.901,9.106,-0.008,-0.003,-0.001,,,203025008,203026698
203024949,203026678,-0.004,-0.000,0.000,-0.019,-4.140,9.048,,,203024989,203026718
203025026,203026678,0.005,-4.054,9.034,-0.015,-0.007,-0.003,,,203025066,203026718
203025045,203026697,-0.013,0.004,-0.001,-0.067,-4.284,9.063,,,203025085,203026737
203025102,203026716,-0.019,-4.135,9.077,-0.004,-0.003,-0.001,,,203025142,203026756
203025121,203026716,-0.008,0.004,0.000,-0.019,-4.198,9.087,,,203025161,203026756
203025122,203026716,-0.029,-4.006,9.048,-0.004,-0.003,-0.001,,,203025162,203026756
203025161,203026716,-0.037,0.006,-0.009,-0.019,-4.198,9.087,,,203025201,203026756
203025160,203026716,-0.034,-3.997,9.115,-0.004,-0.003,-0.001,,,203025200,203026756
203025199,203026735,-0.013,0.007,-0.030,-0.024,-4.188,9.029,,,203025239,203026775
203025199,203026716,-0.086,-4.097,9.106,-0.004,-0.003,-0.001,,,203025239,203026756
203025199,203026792,-0.013,0.007,-0.030,-0.101,-4.207,9.039,,,203025239,203026832
203025218,203026716,-0.062,-4.040,9.087,-0.004,-0.003,-0.001,,,203025258,203026756
203025218,203026792,-0.012,0.003,-0.012,-0.101,-4.207,9.039,,,203025258,203026832
203025218,203026832,-0.062,-4.040,9.087,0.004,0.002,0.002,,,203025258,203026872
203025256,203026869,-0.009,0.004,-0.031,-0.034,-4.159,9.053,,,203025296,203026909
203025256,203026870,-0.005,-4.044,9.101,0.010,0.004,0.005,,,203025296,203026910
203025275,203026869,-0.028,0.008,-0.058,-0.034,-4.159,9.053,,,203025315,203026909
203025294,203026870,0.033,-3.944,9.087,0.010,0.004,0.005,,,203025334,203026910
203025314,203026908,-0.075,0.013,-0.023,-0.005,-4.164,9.044,,,203025354,203026948
203025314,203026947,-0.062,-4.059,9.101,0.032,0.002,0.004,,,203025354,203026987
203025333,203027369,-0.074,0.033,-0.025,0.043,0.040,0.008,,,203025373,203027409
203025333,203027407,-0.235,-4.250,9.139,0.009,-4.337,9.034,,,203025373,203027447
203025352,203027427,-0.048,0.017,-0.020,0.098,-0.044,0.024,,,203025392,203027467
203025372,203027426,-0.077,-4.179,8.977,-0.125,-4.346,8.991,,,203025412,203027466
203025391,203027427,0.008,-0.005,0.006,0.098,-0.044,0.024,,,203025431,203027467
203025390,203027446,0.100,-3.992,9.096,0.009,-4.159,9.015,,,203025430,203027486
203025410,203027465,-0.001,0.014,-0.001,0.192,-0.117,0.037,,,203025450,203027505
203025429,203027484,0.009,-4.140,9.058,0.388,-3.259,9.345,,,203025469,203027524
203025429,203027484,-0.002,0.012,-0.001,0.037,-0.075,0.004,,,203025469,203027524
203025448,203027503,-0.082,-4.174,9.053,0.239,-3.695,9.221,,,203025488,203027543
203025468,203027523,0.009,0.002,0.003,-0.062,0.131,0.058,,,203025508,203027563
203025487,203027522,-0.029,-4.030,9.082,0.144,-5.026,8.910,,,203025527,203027562
203025487,203027542,0.007,0.007,0.004,0.174,0.186,0.094,,,203025527,203027582
203025506,203027561,0.033,-4.164,9.087,0.086,-3.930,9.226,,,203025546,203027601
203025525,203027580,-0.015,0.014,0.005,0.343,0.191,0.199,,,203025565,203027620
203025544,203027599,-0.058,-4.179,9.072,-0.316,-4.691,9.422,,,203025584,203027639
203025544,203027619,-0.007,0.006,0.002,0.448,0.118,0.308,,,203025584,203027659
203025544,203027638,-0.058,-4.179,9.072,-0.177,-4.279,9.144,,,203025584,203027678
203025564,203027638,-0.001,0.001,0.000,0.417,0.091,0.410,,,203025604,203027678
203025563,203027657,-0.062,-4.049,9.111,-0.460,-4.499,9.154,,,203025603,203027697
203025621,203027676,0.084,0.004,0.005,0.114,0.102,0.461,,,203025661,203027716
203025640,203027676,-0.426,-4.356,7.339,-0.522,-4.040,8.776,,,203025680,203027716
203025641,203027676,0.060,-0.007,0.003,0.114,0.102,0.461,,,203025681,203027716
203025660,203027773,-0.105,-6.654,10.193,0.060,-0.013,0.347,,,203025700,203027813
203025660,203027791,-0.177,-0.021,0.024,0.072,-3.317,9.613,,,203025700,203027831
203025660,203027811,-0.105,-6.654,10.193,-0.109,0.122,0.434,,,203025700,203027851
203025698,203027810,-0.068,0.002,0.008,0.220,-3.130,9.451,,,203025738,203027850
203025698,203027830,-0.316,-4.006,8.852,-0.368,0.164,0.465,,,203025738,203027870
203025737,203027830,-0.023,0.001,0.006,0.100,-3.523,9.159,,,203025777,203027870
203025737,203027850,-0.115,-4.059,9.020,-0.460,0.178,0.542,,,203025777,203027890
203025756,203027848,-0.020,0.002,0.005,-0.082,-3.886,9.273,,,203025796,203027888
203025756,203027869,-0.062,-4.226,9.082,-0.302,0.152,0.608,,,203025796,203027909
203025756,203027887,-0.020,0.002,0.005,-0.268,-4.317,9.321,,,203025796,203027927
203025775,203027907,-0.029,-4.203,9.044,0.101,0.079,0.720,,,203025815,203027947
203025794,203027906,0.003,0.003,0.002,-0.565,-4.121,9.077,,,203025834,203027946
203025813,203027926,-0.082,-4.179,9.125,0.180,0.052,0.747,,,203025853,203027966
203025813,203027926,0.007,0.003,0.003,-0.781,-3.819,9.044,,,203025853,203027966
203025813,203027946,-0.082,-4.179,9.125,0.230,0.058,0.743,,,203025853,203027986
203025833,203027964,0.003,0.001,0.010,-1.231,-3.910,9.288,,,203025873,203028004
203025832,203027984,-0.038,-4.073,9.120,0.260,0.051,0.760,,,203025872,203028024
203025871,203028002,-0.010,-0.010,0.019,-1.542,-2.838,9.187,,,203025911,203028042
203025889,203028022,-0.062,-4.135,9.135,0.156,0.063,0.688,,,203025929,203028062
