TimeStamp_SmartWatch_Acc,TimeStamp_SmartWatch_Gyro,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Total Entry Count,291
201709698,201709563,-0.655,-0.058,-0.006,0.057,-0.126,0.030,,,201709730,201709595
201709755,201709582,-0.315,-0.005,-0.045,-6.895,0.370,6.056,,,201709787,201709614
201709775,201709601,-5.904,-1.603,8.972,-0.085,-0.308,0.063,,,201709807,201709633
201709794,201709582,-0.041,0.047,-0.027,-0.085,-0.308,0.063,,,201709826,201709614
201709794,201709621,-6.263,2.477,7.593,-0.200,-0.354,0.069,,,201709826,201709653
201709794,201709640,-0.041,0.047,-0.027,-6.469,0.552,8.244,,,201709826,201709672
201709794,201709659,-6.263,2.477,7.593,-0.316,-0.245,0.069,,,201709826,201709691
201710043,201709678,0.013,-0.036,-0.011,-0.437,-0.117,0.016,,,201710075,201709710
201710062,201709697,0.013,-0.036,-0.011,-0.437,-0.117,0.016,,,201710094,201709729
201710063,201709698,-6.397,0.174,7.598,-0.655,-0.058,-0.006,,,201710095,201709730
201710100,201709716,0.008,-0.027,-0.005,-0.655,-0.058,-0.006,,,201710132,201709748
201710120,201709851,-6.445,-0.046,7.564,-0.142,0.024,-0.016,,,201710152,201709883
201710158,201709852,0.003,-0.035,-0.008,-6.483,-0.267,7.588,,,201710190,201709884
201710159,201709870,-6.316,0.006,7.736,-0.112,0.011,-0.001,,,201710191,201709902
201710177,201709890,-0.009,-0.032,0.000,-6.651,-0.089,7.143,,,201710209,201709922
201710197,201709909,-0.002,-0.026,0.005,0.007,-0.022,0.014,,,201710229,201709941
201710215,201709909,-0.002,-0.026,0.005,-6.555,0.059,7.219,,,201710247,201709941
201710216,201709928,-0.023,-0.024,0.006,-0.048,-0.041,0.025,,,201710248,201709960
201710254,201709928,-0.028,-0.019,0.010,-6.440,0.011,7.497,,,201710286,201709960
201710255,201709928,-0.017,-0.021,0.017,-0.048,-0.041,0.025,,,201710287,201709960
201710273,201709928,-0.017,-0.021,0.017,-6.440,0.011,7.497,,,201710305,201709960
201710274,201709966,-6.325,-0.109,7.669,-0.062,-0.040,0.010,,,201710306,201709998
201710293,201709967,0.004,-0.022,0.021,-6.234,-0.118,7.837,,,201710325,201709999
201710312,201709986,0.019,-0.013,0.022,-0.014,-0.036,0.010,,,201710344,201710018
201710446,201710005,-6.321,-0.027,7.756,-6.407,0.011,7.650,,,201710478,201710037
201710465,201710005,0.009,0.002,0.015,0.012,-0.024,0.006,,,201710497,201710037
201710466,201710005,0.012,0.003,0.016,0.004,-0.018,0.005,,,201710498,201710037
201710504,201710043,0.026,-0.007,0.014,0.014,-0.027,-0.003,,,201710536,201710075
201710504,201710350,-6.368,0.212,7.545,0.036,-0.000,0.025,,,201710536,201710382
201710504,201710370,0.026,-0.007,0.014,-0.008,0.003,0.026,,,201710536,201710402
201710562,201710408,-6.321,-0.094,7.784,0.015,-0.004,0.020,,,201710594,201710440
201710600,201710427,0.052,-0.002,0.000,-6.316,0.140,7.698,,,201710632,201710459
201710619,201710427,-6.277,0.064,7.564,0.024,-0.008,0.011,,,201710651,201710459
201710773,201710619,0.038,-0.030,0.000,0.019,0.001,-0.006,,,201710805,201710651
201710792,201710619,0.038,-0.030,0.000,-6.277,0.064,7.564,,,201710824,201710651
201710831,201710619,-6.340,0.121,7.550,0.019,0.001,-0.006,,,201710863,201710651
201710849,201710658,-0.026,-0.054,-0.002,0.084,-0.009,-0.006,,,201710881,201710690
201710850,201710677,-0.032,-0.059,0.006,0.084,-0.009,-0.006,,,201710882,201710709
201710868,201710678,-0.032,-0.059,0.006,0.086,-0.009,-0.005,,,201710900,201710710
201710869,201710715,-6.311,0.236,7.545,0.080,-0.007,-0.012,,,201710901,201710747
201710888,201710716,0.001,-0.073,0.011,-6.368,0.164,7.588,,,201710920,201710748
201710907,201710734,0.015,-0.082,0.014,0.067,-0.014,-0.008,,,201710939,201710766
201710926,201710734,0.015,-0.082,0.014,-6.210,0.121,7.569,,,201710958,201710766
201710946,201710754,-6.254,0.322,7.583,0.067,-0.026,-0.002,,,201710978,201710786
201710964,201710754,-0.101,-0.110,0.044,-6.392,0.255,7.641,,,201710996,201710786
201710966,201710754,-6.258,0.116,7.416,0.067,-0.026,-0.002,,,201710998,201710786
201710964,201711138,-0.101,-0.110,0.044,-0.065,-0.024,0.004,,,201710996,201711170
201711004,201711138,-6.201,-0.075,7.689,-5.890,0.418,7.732,,,201711036,201711170
201711042,201711157,-0.090,-0.143,0.027,-0.102,-0.042,0.009,,,201711074,201711189
201711061,201711157,-5.942,0.375,8.349,-6.033,0.452,7.722,,,201711093,201711189
201711061,201711176,-0.153,-0.117,0.017,-0.113,-0.052,-0.007,,,201711093,201711208
201711080,201711177,-0.030,-0.047,0.010,-6.167,0.322,7.775,,,201711112,201711209
201711100,201711215,-0.030,-0.047,0.010,-0.084,-0.029,-0.062,,,201711132,201711247
201711119,201711215,-5.923,0.327,7.990,-0.035,-0.019,-0.074,,,201711151,201711247
201711273,201711253,-5.870,-0.559,8.278,0.020,0.006,-0.071,,,201711305,201711285
201711310,201711253,0.087,0.080,-0.009,-5.971,-0.544,8.258,,,201711342,201711285
201711330,201711253,0.141,0.100,0.077,0.020,0.006,-0.071,,,201711362,201711285
201711349,201711273,0.141,0.100,0.077,-5.870,-0.559,8.278,,,201711381,201711305
201711350,201711272,-6.172,0.006,7.760,0.070,0.029,-0.062,,,201711382,201711304
201711349,201711753,0.141,0.100,0.077,0.040,0.001,-0.006,,,201711381,201711785
201711369,201711811,0.151,0.090,0.123,0.030,-0.013,-0.022,,,201711401,201711843
201711407,201711848,0.189,0.084,0.130,0.032,-0.007,-0.019,,,201711439,201711880
201711426,201711830,-6.230,0.088,7.698,0.032,-0.007,-0.019,,,201711458,201711862
201711426,201711848,0.224,0.078,0.143,0.032,-0.007,-0.019,,,201711458,201711880
201711446,201711868,-6.167,-0.003,7.741,-6.105,0.447,7.827,,,201711478,201711900
201711445,201711887,0.223,0.075,0.169,-0.012,0.008,-0.033,,,201711477,201711919
201711465,201711888,-6.182,0.260,7.736,-6.076,0.557,7.751,,,201711497,201711920
201711483,201711887,0.126,0.056,0.152,-0.012,0.008,-0.033,,,201711515,201711919
201711485,201712233,-6.067,0.734,7.698,0.098,-0.019,-0.029,,,201711517,201712265
201711483,201712253,0.126,0.056,0.152,-6.033,0.677,7.818,,,201711515,201712285
201711485,201712271,0.010,0.052,0.130,0.076,-0.020,-0.066,,,201711517,201712303
201711522,201712272,0.012,0.035,0.108,-6.057,0.916,7.890,,,201711554,201712304
201711522,201712271,0.026,-0.000,0.081,0.076,-0.020,-0.066,,,201711554,201712303
201711542,201712291,0.026,-0.000,0.081,0.178,-0.035,-0.123,,,201711574,201712323
201711561,201712290,-6.191,0.763,7.550,0.178,-0.035,-0.123,,,201711593,201712322
201711561,201712291,-0.019,-0.014,0.063,0.334,-0.086,-0.220,,,201711593,201712323
201711581,201712329,-6.268,0.538,7.650,0.412,-0.137,-0.349,,,201711613,201712361
201711599,201712330,-0.012,-0.018,0.035,-5.914,2.429,7.205,,,201711631,201712362
201711600,201712348,-6.354,0.476,7.746,0.565,-0.158,-0.516,,,201711632,201712380
201711618,201712349,-0.007,-0.008,0.008,-5.655,3.344,7.985,,,201711650,201712381
201711619,201712348,-6.177,0.404,7.751,0.565,-0.158,-0.516,,,201711651,201712380
201711618,201712387,-0.007,-0.008,0.008,1.834,-0.162,-1.301,,,201711650,201712419
201711657,201712406,-6.105,0.140,7.947,1.834,-0.162,-1.301,,,201711689,201712438
201711676,201712406,0.027,0.004,-0.013,-5.181,3.823,8.014,,,201711708,201712438
201711657,201712425,0.027,0.004,-0.013,2.363,-0.147,-1.653,,,201711689,201712457
201711695,201712425,0.018,0.013,-0.016,-4.161,2.999,8.828,,,201711727,201712457
201711715,201712444,-6.076,0.428,7.736,3.271,-0.292,-2.138,,,201711747,201712476
201711714,201712444,0.026,0.014,-0.016,-3.567,3.693,9.269,,,201711746,201712476
201711734,201712444,-6.163,0.466,7.669,3.271,-0.292,-2.138,,,201711766,201712476
201711753,201712444,0.040,0.001,-0.006,-3.567,3.693,9.269,,,201711785,201712476
201711753,201712463,-6.287,0.557,7.526,3.630,-0.571,-2.614,,,201711785,201712495
201711888,201712483,-6.076,0.557,7.751,2.009,-0.923,-3.480,,,201711920,201712515
201711906,201712502,0.047,0.007,-0.030,2.009,-0.923,-3.480,,,201711938,201712534
201711907,201712502,-6.067,0.399,7.679,0.548,-0.953,-3.749,,,201711939,201712534
201711906,201712521,0.047,0.007,-0.030,0.548,-0.953,-3.749,,,201711938,201712553
201711907,201712522,-6.067,0.399,7.679,0.003,-0.963,-4.112,,,201711939,201712554
201711945,201712540,0.220,-0.010,-0.025,0.003,-0.963,-4.112,,,201711977,201712572
201711984,201713251,-6.129,0.638,7.713,-0.947,-0.112,0.302,,,201712016,201713283
201712002,201713270,-0.029,-0.011,-0.008,-0.058,-5.079,8.847,,,201712034,201713302
201712023,201713289,-6.186,0.318,7.784,0.577,-0.220,0.361,,,201712055,201713321
201712022,201713309,0.051,-0.029,-0.023,-1.044,-2.005,9.925,,,201712054,201713341
201712023,201713308,0.058,-0.025,-0.035,0.499,-0.198,0.380,,,201712055,201713340
201712041,201713309,0.058,-0.025,-0.035,0.054,-0.140,0.175,,,201712073,201713341
201712041,201713328,-0.014,-0.005,-0.029,0.054,-0.140,0.175,,,201712073,201713360
201712060,201713328,-0.014,-0.005,-0.029,-0.229,-0.123,-0.022,,,201712092,201713360
201712061,201713347,-6.052,0.337,8.005,-0.229,-0.123,-0.022,,,201712093,201713379
201712079,201713348,-0.041,0.009,-0.025,-0.381,-0.280,-0.317,,,201712111,201713380
