TimeStamp_SmartWatch_Acc,TimeStamp_SmartWatch_Gyro,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Total Entry Count,236
193846015,193846227,-0.053,-0.410,9.776,0.000,0.000,0.000,,,193846078,193846290
193846074,193846227,-0.005,-0.002,-0.001,0.009,-0.434,9.757,,,193846137,193846290
193846093,193846343,0.053,-0.420,9.633,0.001,0.002,0.000,,,193846156,193846406
193846342,193846534,-0.019,-0.372,9.700,0.000,0.002,-0.001,,,193846405,193846597
193846362,193846554,-0.001,-0.002,0.001,0.003,0.000,0.000,,,193846425,193846617
193846400,193846572,-0.005,-0.386,9.714,0.033,-0.401,9.752,,,193846463,193846635
193846400,193846572,-0.006,-0.002,0.000,0.006,-0.002,0.001,,,193846463,193846635
193846438,193846765,0.043,-0.391,9.781,0.039,0.009,0.006,,,193846501,193846828
193846400,193846861,-0.006,-0.002,0.000,0.033,-0.362,9.795,,,193846463,193846924
193846476,193846823,0.009,-0.429,9.752,0.005,0.009,-0.001,,,193846539,193846886
193846533,193846899,0.009,-0.372,9.815,-0.058,-0.444,9.781,,,193846596,193846962
193846611,193846880,0.091,-0.396,9.786,0.003,-0.001,0.001,,,193846674,193846943
193846630,193846899,0.003,-0.001,0.000,-0.058,-0.444,9.781,,,193846693,193846962
193846630,193846919,0.014,-0.429,9.719,0.000,0.002,0.000,,,193846693,193846982
193846649,193846937,-0.030,-0.002,-0.001,0.043,-0.382,9.795,,,193846712,193847000
193846726,193846958,-0.263,-2.000,9.886,0.000,0.002,0.001,,,193846789,193847021
193846746,193846957,-0.168,-0.037,-0.002,-0.058,-0.420,9.815,,,193846809,193847020
193846764,193847034,0.009,-0.204,10.097,-0.002,-0.001,0.001,,,193846827,193847097
193847707,193847034,0.014,-0.348,9.805,-0.029,-0.391,9.762,,,193847770,193847097
193847726,193847053,-0.002,0.000,-0.001,-0.001,0.002,-0.001,,,193847789,193847116
193847783,193847053,0.053,-0.420,9.757,0.033,-0.405,9.791,,,193847846,193847116
193847726,193847073,-0.002,0.000,-0.001,0.004,0.000,0.000,,,193847789,193847136
193847860,193847073,0.038,-0.444,9.819,0.019,-0.434,9.762,,,193847923,193847136
193847804,193847112,-0.007,-0.001,0.000,0.003,-0.001,0.000,,,193847867,193847175
