TimeStamp_SmartWatch_Acc,TimeStamp_SmartWatch_Gyro,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Total Entry Count,254
195330890,195330563,-5.583,2.434,5.706,0.043,-0.183,-0.096,,,195330966,195330639
195330891,195330564,0.811,-1.978,-0.764,-8.700,2.606,3.580,,,195330967,195330640
195330910,195330563,-5.219,2.444,5.725,0.043,-0.183,-0.096,,,195330986,195330639
195330910,195330640,1.077,-2.142,-0.716,-8.466,3.722,3.049,,,195330986,195330716
195330949,195330639,-5.626,2.836,6.295,0.125,-0.595,-0.394,,,195331025,195330715
195330929,195330659,1.242,-2.321,-0.708,-8.427,3.411,3.456,,,195331005,195330735
195330949,195330659,-5.626,2.836,6.295,0.168,-0.672,-0.460,,,195331025,195330735
195330968,195330679,1.711,-2.424,-0.641,-8.475,3.042,3.638,,,195331044,195330755
195331006,195330679,-5.483,2.247,7.061,0.289,-0.760,-0.546,,,195331082,195330755
195330987,195330717,1.727,-2.422,-0.633,-8.212,3.104,3.844,,,195331063,195330793
195331006,195330697,-5.483,2.247,7.061,0.376,-0.853,-0.620,,,195331082,195330773
195331025,195330736,1.230,-2.377,-0.690,-8.188,2.712,4.552,,,195331101,195330812
195331063,195330755,-4.558,1.864,8.766,0.537,-1.019,-0.652,,,195331139,195330831
195331063,195330775,0.961,-2.104,-0.535,-7.858,1.869,5.309,,,195331139,195330851
195331083,195330793,-4.372,2.156,8.598,0.655,-1.113,-0.651,,,195331159,195330869
195331102,195330813,0.796,-1.853,-0.405,-7.106,2.798,5.060,,,195331178,195330889
195331160,195330813,-4.271,3.047,9.872,0.487,-1.212,-0.629,,,195331236,195330889
195331160,195330851,0.230,-1.206,-0.426,-6.972,3.296,5.060,,,195331236,195330927
195331179,195330832,-4.290,2.908,9.503,0.327,-1.404,-0.680,,,195331255,195330908
195331160,195330851,0.230,-1.206,-0.426,-6.972,3.296,5.060,,,195331236,195330927
195331199,195330870,-4.257,2.702,9.139,0.488,-1.784,-0.786,,,195331275,195330946
195331179,195331217,0.012,-1.058,-0.464,0.118,-0.878,-0.347,,,195331255,195331293
195331199,195331236,-4.257,2.702,9.139,-3.543,1.328,10.054,,,195331275,195331312
195331371,195331237,-2.911,2.458,9.393,0.233,-0.757,-0.235,,,195331447,195331313
195331371,195331275,-0.146,-0.219,-0.117,-3.577,2.209,9.082,,,195331447,195331351
195331429,195331256,-2.437,2.625,8.603,0.156,-0.670,-0.133,,,195331505,195331332
195331410,195331275,-0.181,-0.231,-0.035,-3.577,2.209,9.082,,,195331486,195331351
195331448,195331275,-2.322,2.731,8.641,-0.065,-0.641,-0.110,,,195331524,195331351
195331428,195331313,-0.111,-0.270,-0.019,-3.481,2.602,9.776,,,195331504,195331389
195331467,195331313,-2.337,2.683,8.665,-0.162,-0.476,-0.077,,,195331543,195331389
195331467,195331333,0.051,-0.349,-0.025,-3.285,1.993,9.992,,,195331543,195331409
195331506,195331351,-2.538,3.018,8.919,-0.070,-0.262,-0.113,,,195331582,195331427
195332045,195331505,-1.073,3.296,9.432,0.041,-0.372,-0.057,,,195332121,195331581
195332044,195331525,-0.020,-0.325,-0.019,-2.519,2.898,9.072,,,195332120,195331601
195332064,195331544,-1.034,3.430,9.499,0.065,-0.368,-0.064,,,195332140,195331620
195332044,195331564,-0.020,-0.325,-0.019,-2.265,2.692,8.857,,,195332120,195331640
195332122,195331544,-0.953,3.119,9.599,0.065,-0.368,-0.064,,,195332198,195331620
195332121,195331564,-0.040,-0.213,-0.227,-2.265,2.692,8.857,,,195332197,195331640
195332140,195331583,-0.766,3.234,9.704,0.101,-0.380,-0.115,,,195332216,195331659
195332121,195331602,-0.040,-0.213,-0.227,-1.935,3.234,9.154,,,195332197,195331678
195332160,195331602,-0.690,3.167,9.570,0.079,-0.367,-0.101,,,195332236,195331678
195332160,195331640,-0.118,-0.156,-0.198,-1.997,2.865,9.235,,,195332236,195331716
195332160,195331621,-0.690,3.167,9.570,0.052,-0.360,-0.100,,,195332236,195331697
195332179,195331660,-0.294,-0.134,-0.124,-1.920,2.932,9.388,,,195332255,195331736
195332218,195331640,-0.852,2.587,9.834,0.010,-0.352,-0.124,,,195332294,195331716
195332218,195331660,-0.013,-0.102,-0.079,-1.920,2.932,9.388,,,195332294,195331736
195332236,195331659,-1.355,3.779,7.746,-0.025,-0.327,-0.140,,,195332312,195331735
195332256,195331698,0.015,-0.183,-0.077,-1.671,2.640,9.273,,,195332332,195331774
195332276,195331698,-0.805,2.070,9.451,-0.060,-0.278,-0.097,,,195332352,195331774
195332275,195331736,-0.093,-0.173,-0.061,-1.877,2.774,9.403,,,195332351,195331812
195332295,195331717,-0.517,2.602,9.264,-0.026,-0.259,-0.108,,,195332371,195331793
195332294,195331736,-0.097,-0.153,-0.069,-1.877,2.774,9.403,,,195332370,195331812
195332333,195331755,-0.694,2.812,9.570,0.102,-0.211,-0.113,,,195332409,195331831
195332333,195331775,-0.021,-0.114,-0.119,-1.561,3.095,9.388,,,195332409,195331851
195332390,195331775,-0.714,2.817,9.273,0.018,-0.176,-0.117,,,195332466,195331851
195332391,195331794,-0.172,-0.091,-0.154,-1.666,3.085,9.029,,,195332467,195331870
195332390,195331793,-0.714,2.817,9.273,-0.060,-0.181,-0.121,,,195332466,195331869
195332391,195331814,-0.172,-0.091,-0.154,-1.671,3.200,8.972,,,195332467,195331890
195332390,195331832,-0.714,2.817,9.273,-0.192,-0.197,-0.089,,,195332466,195331908
195332391,195331871,-0.172,-0.091,-0.154,-1.350,2.348,9.446,,,195332467,195331947
195332466,195331851,-0.742,2.276,9.623,-0.128,-0.192,-0.046,,,195332542,195331927
195332466,195331871,-0.021,-0.070,-0.105,-1.350,2.348,9.446,,,195332542,195331947
