1582081672498	1582081672496	-3.941	1.958	-14.971	3.141	-5.387	-1.606	0.000000	0.000000
1582081672518	1582081672518	-2.734	0.983	-15.271	2.153	-4.462	-1.500	0.000000	0.000000
1582081672539	1582081672537	-3.311	4.202	-13.345	0.535	-3.842	-1.138	0.000000	0.000000
1582081672560	1582081672560	-4.873	8.984	-7.656	-1.006	-3.989	-1.311	0.000000	0.000000
1582081672577	1582081672576	-7.060	7.261	-1.269	-1.172	-3.846	-1.672	0.000000	0.000000
1582081672597	1582081672596	-12.436	1.222	4.569	-1.039	-4.414	-1.388	0.000000	0.000000
1582081672617	1582081672616	-13.147	0.932	7.022	-1.116	-5.935	-1.479	0.000000	0.000000
1582081672641	1582081672636	-7.520	5.575	9.237	0.625	-6.657	-1.058	0.000000	0.000000
1582081672658	1582081672657	-12.793	4.399	11.810	-0.100	-5.777	0.475	0.000000	0.000000
1582081672677	1582081672675	-14.659	0.506	10.200	-1.035	-5.452	1.093	0.000000	0.000000
1582081672697	1582081672696	-16.810	5.266	12.462	-1.083	-5.504	0.976	0.000000	0.000000
1582081672717	1582081672715	-9.243	9.125	13.089	-0.303	-5.412	0.699	0.000000	0.000000
1582081672736	1582081672735	-7.487	6.018	13.087	-1.081	-4.007	1.209	0.000000	0.000000
1582081672757	1582081672755	-7.578	6.212	12.524	-0.632	-3.047	1.231	0.000000	0.000000
1582081672776	1582081672775	-6.318	6.454	13.051	0.831	-3.172	1.371	0.000000	0.000000
1582081672796	1582081672795	-3.388	7.357	11.575	0.569	-3.058	1.671	0.000000	0.000000
1582081672824	1582081672823	-2.962	5.884	10.344	-0.454	-2.354	1.853	0.000000	0.000000
1582081672838	1582081672835	-3.242	5.275	10.023	-1.025	-1.844	1.760	0.000000	0.000000
1582081672857	1582081672856	-2.535	4.399	9.319	-0.884	-1.741	1.588	0.000000	0.000000
1582081672876	1582081672875	-1.222	4.212	8.143	-0.283	-1.519	1.421	0.000000	0.000000
1582081672897	1582081672895	-0.825	5.508	8.653	0.323	-1.001	1.085	0.000000	0.000000
1582081672920	1582081672920	-0.034	5.759	8.085	0.193	-0.755	0.879	0.000000	0.000000
1582081672936	1582081672936	-0.461	6.236	7.024	-0.641	-0.513	0.903	0.000000	0.000000
1582081672959	1582081672958	-0.700	6.186	7.484	-1.531	-0.659	1.048	0.000000	0.000000
1582081672976	1582081672974	-0.145	4.803	7.201	-2.383	-0.629	1.430	0.000000	0.000000
1582081672997	1582081672995	-1.484	3.896	5.874	-2.997	-0.012	1.606	0.000000	0.000000
1582081673016	1582081673015	-2.506	3.328	4.856	-3.412	0.515	1.408	0.000000	0.000000
1582081673043	1582081673038	-3.628	2.465	4.748	-3.569	0.548	1.188	0.000000	0.000000
1582081673062	1582081673057	-3.436	1.685	4.564	-3.471	0.193	0.888	0.000000	0.000000
1582081673079	1582081673077	-1.532	1.378	5.000	-2.667	-0.048	0.419	0.000000	0.000000
1582081673096	1582081673095	-0.444	1.912	5.580	-1.938	-0.012	0.101	0.000000	0.000000
1582081673115	1582081673114	-0.006	3.261	5.838	-1.903	0.123	0.026	0.000000	0.000000
1582081673135	1582081673134	-0.784	1.651	6.547	-1.597	0.317	0.531	0.000000	0.000000
1582081673155	1582081673154	-0.631	-0.361	6.293	-1.601	0.242	0.865	0.000000	0.000000
1582081673175	1582081673174	-0.370	-0.100	7.283	-1.726	0.226	0.765	0.000000	0.000000
1582081673194	1582081673193	-0.798	0.731	9.096	-1.547	0.414	0.771	0.000000	0.000000
1582081673214	1582081673213	-1.642	-1.133	8.459	-2.109	0.501	0.768	0.000000	0.000000
1582081673238	1582081673235	-1.045	-3.483	7.594	-2.073	0.271	0.676	0.000000	0.000000
1582081673257	1582081673253	-0.509	-3.854	8.126	-1.755	0.273	0.751	0.000000	0.000000
1582081673274	1582081673273	-0.707	-3.684	9.276	-1.529	0.540	0.679	0.000000	0.000000
1582081673294	1582081673293	-1.608	-2.912	10.006	-1.499	0.582	0.681	0.000000	0.000000
1582081673314	1582081673313	-4.291	-1.027	9.439	-1.493	0.057	0.617	0.000000	0.000000
1582081673334	1582081673333	0.644	-1.142	9.247	-1.726	-1.048	0.425	0.000000	0.000000
1582081673354	1582081673353	-0.628	-1.981	10.222	-1.588	-0.409	0.870	0.000000	0.000000
1582081673377	1582081673374	-1.627	-3.056	10.651	-1.404	-0.159	1.096	0.000000	0.000000
1582081673395	1582081673394	-1.342	-2.764	9.573	-1.853	-0.225	1.062	0.000000	0.000000
1582081673415	1582081673414	-1.536	-2.148	9.132	-1.738	-0.284	1.009	0.000000	0.000000
1582081673435	1582081673435	-1.479	-2.503	8.112	-1.971	-0.436	1.060	0.000000	0.000000
1582081673458	1582081673458	-0.315	-3.389	6.878	-1.648	-0.416	1.175	0.000000	0.000000
1582081673497	1582081673488	-0.993	-4.311	6.205	-1.023	-0.012	1.409	0.000000	0.000000
1582081673498	1582081673498	-2.696	-5.095	6.430	-0.991	0.106	1.437	0.000000	0.000000
1582081673514	1582081673513	-2.420	-5.909	5.805	-1.368	-0.142	1.418	0.000000	0.000000
1582081673537	1582081673536	-2.542	-6.820	4.612	-1.504	-0.102	1.364	0.000000	0.000000
1582081673557	1582081673554	-2.303	-7.605	4.137	-1.631	-0.116	1.307	0.000000	0.000000
1582081673574	1582081673573	-1.357	-7.105	4.458	-1.866	-0.073	1.290	0.000000	0.000000
1582081673593	1582081673592	-1.553	-7.330	4.063	-2.322	0.511	1.113	0.000000	0.000000
1582081673615	1582081673612	-2.746	-8.508	3.881	-2.137	0.884	1.089	0.000000	0.000000
1582081673634	1582081673634	-3.687	-9.589	3.963	-1.812	0.995	0.919	0.000000	0.000000
1582081673658	1582081673658	-3.647	-8.918	3.994	-1.884	0.881	0.834	0.000000	0.000000
1582081673674	1582081673673	-3.778	-7.929	3.661	-2.221	0.962	0.688	0.000000	0.000000
1582081673696	1582081673696	-4.694	-7.600	3.388	-2.613	1.360	0.466	0.000000	0.000000
1582081673714	1582081673713	-6.555	-8.630	3.869	-2.672	1.548	0.229	0.000000	0.000000
1582081673733	1582081673732	-7.367	-10.736	3.000	-3.135	1.253	0.002	0.000000	0.000000
1582081673759	1582081673753	-7.285	-12.439	0.650	-3.688	1.052	-0.449	0.000000	0.000000
1582081673775	1582081673774	-7.858	-11.773	-1.595	-4.868	1.427	-1.201	0.000000	0.000000
1582081673792	1582081673792	-8.289	-8.226	-6.472	-7.323	1.705	-2.215	0.000000	0.000000
1582081673814	1582081673812	-8.232	-7.735	-13.652	-9.487	1.403	-3.104	0.000000	0.000000
1582081673833	1582081673832	-8.124	-12.794	-19.092	-11.000	1.215	-3.498	0.000000	0.000000
1582081673858	1582081673858	-9.956	-20.939	-20.963	-11.326	2.430	-2.711	0.000000	0.000000
1582081673873	1582081673872	-9.192	-17.573	-22.920	-8.640	4.364	-1.249	0.000000	0.000000
1582081673894	1582081673892	-9.882	-5.322	-22.249	-3.151	5.441	1.294	0.000000	0.000000
1582081673912	1582081673911	-12.769	-9.440	-12.111	0.028	6.534	1.746	0.000000	0.000000
1582081673932	1582081673932	-16.099	-17.300	-4.357	0.944	5.966	2.055	0.000000	0.000000
1582081673956	1582081673956	-7.242	-8.877	0.051	2.212	3.347	3.454	0.000000	0.000000
1582081673982	1582081673972	-6.593	-1.535	1.912	3.483	2.674	4.999	0.000000	0.000000
1582081673997	1582081673992	-9.839	0.010	4.351	3.596	2.107	6.044	0.000000	0.000000
1582081674012	1582081674011	-6.833	2.866	6.799	3.461	0.684	7.514	0.000000	0.000000
1582081674032	1582081674031	-11.509	-5.044	4.540	2.524	0.408	8.836	0.000000	0.000000
1582081674058	1582081674051	-14.661	-11.072	0.630	1.231	0.883	8.777	0.000000	0.000000
1582081674072	1582081674071	-11.468	-15.515	-2.611	-0.472	1.248	8.151	0.000000	0.000000
1582081674094	1582081674091	-14.637	-11.749	-4.431	-1.363	2.022	7.725	0.000000	0.000000
1582081674113	1582081674110	-13.519	-13.467	-7.397	-2.610	2.884	6.435	0.000000	0.000000
1582081674131	1582081674131	-17.160	-12.938	-8.621	-3.856	3.252	5.743	0.000000	0.000000
1582081674154	1582081674154	-15.687	-10.432	-8.144	-3.950	2.719	5.484	0.000000	0.000000
1582081674179	1582081674171	-16.520	-13.213	-8.731	-3.539	2.709	5.115	0.000000	0.000000
1582081674196	1582081674191	-16.247	-8.688	-6.321	-3.130	2.610	5.028	0.000000	0.000000
1582081674211	1582081674210	-15.761	-7.907	-7.426	-3.443	2.525	4.414	0.000000	0.000000
1582081674231	1582081674230	-14.125	-8.710	-9.553	-3.524	2.462	3.729	0.000000	0.000000
1582081674252	1582081674250	-12.704	-6.261	-9.114	-4.096	2.101	3.041	0.000000	0.000000
1582081674272	1582081674272	-12.848	-1.832	-9.359	-4.330	1.577	2.650	0.000000	0.000000
1582081674292	1582081674291	-10.658	-3.892	-7.864	-3.267	1.028	2.369	0.000000	0.000000
1582081674312	1582081674311	-9.573	-1.164	-7.574	-3.211	1.204	2.242	0.000000	0.000000
1582081674331	1582081674329	-10.184	2.499	-7.349	-3.571	1.258	1.804	0.000000	0.000000
1582081674351	1582081674349	-9.863	0.381	-8.053	-3.612	0.933	1.291	0.000000	0.000000
1582081674379	1582081674379	-9.276	1.720	-7.579	-3.406	0.345	1.214	0.000000	0.000000
1582081674394	1582081674390	-8.821	3.917	-6.915	-3.113	-0.115	1.168	0.000000	0.000000
1582081674411	1582081674409	-9.262	4.540	-6.424	-2.669	-0.607	1.029	0.000000	0.000000
1582081674430	1582081674429	-10.031	4.403	-6.408	-2.343	-1.173	0.764	0.000000	0.000000
1582081674450	1582081674449	-10.438	4.147	-5.016	-2.017	-1.555	0.707	0.000000	0.000000
1582081674471	1582081674471	-10.304	4.566	-4.798	-1.936	-1.899	0.602	0.000000	0.000000
1582081674495	1582081674492	-11.046	4.145	-5.198	-1.317	-2.031	0.239	0.000000	0.000000
1582081674518	1582081674510	-10.821	2.240	-5.864	-0.707	-2.287	-0.333	0.000000	0.000000
1582081674529	1582081674528	-12.239	0.386	-3.104	-0.218	-2.555	-0.313	0.000000	0.000000
1582081674550	1582081674549	-12.062	-0.618	0.652	0.340	-2.987	0.016	0.000000	0.000000
1582081674570	1582081674568	-8.876	-0.974	1.210	0.344	-3.586	0.869	0.000000	0.000000
1582081674593	1582081674593	-8.672	4.669	2.264	-0.068	-2.672	2.210	0.000000	0.000000
1582081674611	1582081674611	-10.797	8.145	3.184	1.635	-2.868	1.802	0.000000	0.000000
1582081674630	1582081674628	-8.713	4.394	3.414	1.241	-3.236	1.063	0.000000	0.000000
1582081674649	1582081674649	-10.812	2.659	2.971	-0.562	-3.111	1.061	0.000000	0.000000
1582081674672	1582081674668	-13.365	1.440	1.737	-0.773	-4.040	0.698	0.000000	0.000000
1582081674693	1582081674690	-13.358	-1.734	1.476	0.545	-5.837	0.303	0.000000	0.000000
1582081674711	1582081674710	-12.242	-3.796	-0.512	1.898	-6.913	0.271	0.000000	0.000000
1582081674728	1582081674728	-12.139	-4.093	-3.473	3.153	-7.771	0.396	0.000000	0.000000
1582081674749	1582081674748	-11.983	-4.882	-6.039	4.842	-9.099	0.051	0.000000	0.000000
1582081674768	1582081674768	-10.658	-6.055	-8.324	6.547	-10.171	-0.226	0.000000	0.000000
1582081674794	1582081674791	-8.689	-7.711	-9.852	8.515	-10.398	-0.341	0.000000	0.000000
1582081674811	1582081674808	-5.563	-5.885	-10.906	9.506	-9.231	-0.464	0.000000	0.000000
1582081674831	1582081674827	-4.763	-4.443	-11.433	9.468	-6.759	-0.170	0.000000	0.000000
