1583203744790	1583203744785	-12.584	-3.897	-0.646	-2.726	-0.262	2.792	0.000000	0.000000
1583203744807	1583203744806	-12.136	-4.668	-0.141	-2.264	-0.022	2.980	0.000000	0.000000
1583203744826	1583203744825	-12.053	-4.896	0.144	-1.887	0.509	3.186	0.000000	0.000000
1583203744845	1583203744845	-11.842	-5.265	0.345	-1.545	0.940	3.117	0.000000	0.000000
1583203744866	1583203744865	-10.761	-5.272	0.848	-1.261	1.227	2.739	0.000000	0.000000
1583203744887	1583203744887	-10.733	-5.061	1.023	-1.146	1.235	2.235	0.000000	0.000000
1583203744912	1583203744912	-11.387	-4.676	0.793	-1.096	1.098	1.636	0.000000	0.000000
1583203744925	1583203744924	-12.330	-4.776	0.326	-1.118	0.810	1.022	0.000000	0.000000
1583203744946	1583203744946	-12.862	-4.915	-0.285	-1.206	0.449	0.371	0.000000	0.000000
1583203744964	1583203744964	-13.133	-5.085	-0.802	-1.245	0.109	-0.190	0.000000	0.000000
1583203744984	1583203744984	-13.459	-5.152	-1.054	-1.085	-0.160	-0.593	0.000000	0.000000
1583203745010	1583203745004	-14.714	-4.927	-1.353	-0.793	-0.380	-0.885	0.000000	0.000000
1583203745025	1583203745025	-15.902	-4.901	-0.991	-0.311	-0.462	-1.076	0.000000	0.000000
1583203745044	1583203745044	-14.637	-4.877	0.108	0.252	-0.305	-1.235	0.000000	0.000000
1583203745064	1583203745064	-12.965	-4.132	-0.170	0.659	-0.242	-1.505	0.000000	0.000000
1583203745087	1583203745087	-13.190	-3.006	-1.324	0.999	-0.309	-1.806	0.000000	0.000000
1583203745104	1583203745104	-13.346	-2.620	-1.576	1.384	-0.393	-2.028	0.000000	0.000000
1583203745126	1583203745126	-12.520	-2.395	-1.358	1.750	-0.506	-2.227	0.000000	0.000000
1583203745144	1583203745144	-11.494	-2.019	-1.063	2.016	-0.597	-2.429	0.000000	0.000000
1583203745164	1583203745164	-10.634	-1.806	-0.802	2.170	-0.627	-2.600	0.000000	0.000000
1583203745187	1583203745185	-10.088	-1.633	-0.601	2.300	-0.568	-2.711	0.000000	0.000000
1583203745224	1583203745205	-9.956	-1.365	-0.443	2.409	-0.482	-2.785	0.000000	0.000000
1583203745231	1583203745231	-10.225	-1.197	-0.527	2.571	-0.445	-2.790	0.000000	0.000000
1583203745246	1583203745245	-10.634	-0.663	-0.637	2.768	-0.442	-2.686	0.000000	0.000000
1583203745262	1583203745261	-10.809	-0.390	-0.725	2.823	-0.485	-2.523	0.000000	0.000000
1583203745284	1583203745283	-10.670	-0.062	-0.694	2.789	-0.563	-2.294	0.000000	0.000000
1583203745305	1583203745303	-10.294	0.032	-0.723	2.548	-0.652	-2.031	0.000000	0.000000
1583203745328	1583203745327	-9.841	0.233	-0.781	2.167	-0.740	-1.770	0.000000	0.000000
1583203745342	1583203745342	-9.346	0.362	-0.869	1.665	-0.794	-1.557	0.000000	0.000000
1583203745363	1583203745362	-8.756	0.501	-0.982	1.104	-0.812	-1.412	0.000000	0.000000
1583203745383	1583203745382	-8.134	0.396	-1.013	0.560	-0.810	-1.317	0.000000	0.000000
1583203745403	1583203745402	-7.365	0.247	-1.013	0.143	-0.791	-1.237	0.000000	0.000000
1583203745427	1583203745427	-7.041	0.211	-1.039	-0.124	-0.730	-1.124	0.000000	0.000000
1583203745442	1583203745442	-7.513	0.250	-0.893	-0.264	-0.652	-0.951	0.000000	0.000000
1583203745465	1583203745464	-8.248	0.195	-0.668	-0.377	-0.577	-0.709	0.000000	0.000000
1583203745483	1583203745482	-8.002	0.295	-0.649	-0.589	-0.496	-0.446	0.000000	0.000000
1583203745507	1583203745507	-7.901	0.549	-0.615	-0.979	-0.350	-0.188	0.000000	0.000000
1583203745526	1583203745526	-8.639	0.396	-0.551	-1.410	-0.201	0.094	0.000000	0.000000
1583203745543	1583203745543	-9.609	0.226	-0.622	-1.673	-0.129	0.431	0.000000	0.000000
1583203745562	1583203745561	-11.183	0.393	-0.970	-1.860	-0.062	0.865	0.000000	0.000000
1583203745582	1583203745582	-11.463	-0.234	-1.030	-2.069	0.024	1.315	0.000000	0.000000
1583203745603	1583203745602	-10.958	-1.257	-0.709	-2.221	0.153	1.750	0.000000	0.000000
1583203745627	1583203745626	-12.031	-1.588	-0.591	-2.197	0.382	2.152	0.000000	0.000000
1583203745641	1583203745641	-13.670	-1.993	-0.112	-1.849	0.594	2.491	0.000000	0.000000
1583203745665	1583203745665	-15.035	-1.990	0.609	-1.263	0.803	2.739	0.000000	0.000000
1583203745682	1583203745681	-15.116	-1.631	0.765	-0.978	0.930	2.880	0.000000	0.000000
1583203745701	1583203745701	-14.072	-1.485	0.520	-1.279	1.092	2.858	0.000000	0.000000
1583203745723	1583203745722	-12.278	-1.755	0.362	-1.944	1.168	2.638	0.000000	0.000000
1583203745746	1583203745744	-10.457	-2.074	0.317	-2.522	1.058	2.292	0.000000	0.000000
1583203745763	1583203745761	-9.101	-2.139	0.264	-2.889	0.747	1.900	0.000000	0.000000
1583203745781	1583203745781	-8.519	-2.239	-0.115	-3.062	0.359	1.561	0.000000	0.000000
1583203745802	1583203745800	-8.558	-2.488	-0.507	-3.014	0.074	1.410	0.000000	0.000000
1583203745822	1583203745822	-9.401	-2.826	-0.651	-2.877	-0.070	1.451	0.000000	0.000000
1583203745851	1583203745850	-10.392	-3.351	-0.639	-2.663	-0.140	1.648	0.000000	0.000000
1583203745863	1583203745863	-10.989	-4.041	-0.311	-2.300	-0.114	1.942	0.000000	0.000000
1583203745888	1583203745881	-11.346	-4.604	0.094	-1.816	0.051	2.297	0.000000	0.000000
1583203745900	1583203745900	-11.523	-5.337	0.628	-1.374	0.417	2.720	0.000000	0.000000
1583203745921	1583203745920	-11.811	-6.355	1.316	-0.916	0.861	3.026	0.000000	0.000000
1583203745944	1583203745941	-11.430	-6.906	1.744	-0.370	1.183	2.963	0.000000	0.000000
1583203745961	1583203745961	-11.741	-7.006	1.603	0.168	1.252	2.718	0.000000	0.000000
1583203745981	1583203745979	-12.565	-7.095	1.356	0.650	1.177	2.289	0.000000	0.000000
1583203746001	1583203745999	-12.877	-6.908	1.095	0.909	0.987	1.586	0.000000	0.000000
1583203746020	1583203746019	-12.524	-5.943	0.491	0.920	0.563	0.725	0.000000	0.000000
1583203746040	1583203746039	-11.791	-4.791	-0.244	0.756	-0.019	-0.160	0.000000	0.000000
1583203746059	1583203746058	-11.166	-4.232	-0.455	0.609	-0.434	-0.930	0.000000	0.000000
1583203746083	1583203746082	-11.849	-3.835	-0.721	0.532	-0.824	-1.500	0.000000	0.000000
1583203746100	1583203746099	-13.286	-3.614	-1.075	0.678	-1.264	-1.778	0.000000	0.000000
1583203746119	1583203746119	-14.204	-3.993	-0.876	1.128	-1.438	-1.850	0.000000	0.000000
1583203746143	1583203746143	-15.025	-4.125	-1.142	1.724	-1.494	-1.871	0.000000	0.000000
1583203746161	1583203746159	-15.991	-3.966	-1.753	2.389	-1.482	-1.800	0.000000	0.000000
1583203746185	1583203746179	-16.630	-3.183	-2.235	2.979	-1.427	-1.725	0.000000	0.000000
1583203746199	1583203746199	-16.340	-2.218	-2.798	3.246	-1.417	-1.775	0.000000	0.000000
1583203746220	1583203746219	-15.241	-1.731	-3.123	3.201	-1.461	-1.973	0.000000	0.000000
1583203746242	1583203746242	-13.914	-1.650	-3.061	3.021	-1.546	-2.292	0.000000	0.000000
1583203746260	1583203746260	-12.733	-0.862	-2.508	2.874	-1.637	-2.703	0.000000	0.000000
1583203746279	1583203746279	-12.239	-0.474	-2.158	2.460	-1.575	-3.148	0.000000	0.000000
1583203746298	1583203746297	-12.421	-0.546	-2.112	1.996	-1.507	-3.587	0.000000	0.000000
1583203746318	1583203746318	-12.948	-0.234	-2.249	1.683	-1.505	-3.925	0.000000	0.000000
1583203746338	1583203746338	-13.114	0.240	-2.407	1.398	-1.504	-4.095	0.000000	0.000000
1583203746360	1583203746360	-12.551	0.254	-2.292	1.218	-1.502	-4.129	0.000000	0.000000
1583203746381	1583203746381	-11.317	0.132	-1.717	1.335	-1.475	-3.975	0.000000	0.000000
1583203746399	1583203746398	-9.899	0.171	-1.027	1.534	-1.340	-3.583	0.000000	0.000000
1583203746419	1583203746417	-8.615	0.233	-0.687	1.626	-1.120	-3.077	0.000000	0.000000
1583203746439	1583203746438	-7.693	0.484	-0.584	1.558	-0.916	-2.608	0.000000	0.000000
1583203746459	1583203746459	-7.063	0.815	-0.412	1.365	-0.739	-2.198	0.000000	0.000000
1583203746478	1583203746478	-7.127	1.169	-0.239	1.104	-0.612	-1.767	0.000000	0.000000
1583203746500	1583203746500	-7.336	1.469	-0.280	0.803	-0.520	-1.304	0.000000	0.000000
1583203746518	1583203746518	-7.245	1.656	-0.191	0.392	-0.373	-0.852	0.000000	0.000000
1583203746538	1583203746538	-6.888	1.694	0.029	-0.175	-0.146	-0.423	0.000000	0.000000
1583203746559	1583203746559	-6.976	1.395	0.456	-0.735	0.113	0.007	0.000000	0.000000
1583203746587	1583203746582	-7.343	1.019	0.999	-1.137	0.383	0.470	0.000000	0.000000
1583203746602	1583203746598	-8.366	0.954	1.349	-1.336	0.595	1.036	0.000000	0.000000
1583203746619	1583203746619	-9.573	1.038	1.241	-1.486	0.750	1.689	0.000000	0.000000
1583203746638	1583203746637	-10.335	0.348	1.150	-1.821	0.901	2.302	0.000000	0.000000
1583203746657	1583203746657	-10.663	-0.653	1.110	-2.175	0.942	2.747	0.000000	0.000000
